unit,count,place,average,pick,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10
Kindred,1353361,4969557,3.672,0.1559295252895621,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper,TFT_Item_Deathblade,TFT_Item_RapidFireCannon,TFT_Item_SpearOfShojin,TFT_Item_ThiefsGloves,TFT16_Item_IoniaEmblemItem
Shen,1293049,5743843,4.4421,0.14898058740139772,TFT_Item_ThiefsGloves,TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_SpectralGauntlet,TFT_Item_DragonsClaw,TFT_Item_GiantsBelt,TFT_Item_BrambleVest,TFT_Item_FrozenHeart
Poppy,1286804,5766198,4.481,0.14826106032367542,TFT_Item_ThiefsGloves,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_IonicSpark,TFT_Item_SpectralGauntlet
Lissandra,1285978,5528988,4.2994,0.14816589149001672,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv,TFT_Item_Morellonomicon,TFT_Item_Leviathan,TFT_Item_ArchangelsStaff,TFT_Item_BlueBuff,TFT_Item_AdaptiveHelm,TFT_Item_HextechGunblade,TFT_Item_RabadonsDeathcap
Yunara,1232495,5299677,4.3,0.14200376711886842,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_TitansResolve,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet,TFT16_TheDarkinBow,TFT_Item_RapidFireCannon
Fiddlesticks,1216613,4533730,3.7265,0.14017389857629267,TFT_Item_ThiefsGloves,TFT_Item_JeweledGauntlet,TFT_Item_Morellonomicon,TFT_Item_UnstableConcoction,TFT_Item_RabadonsDeathcap,TFT_Item_Bloodthirster,TFT_Item_StatikkShiv,TFT_Item_HextechGunblade,TFT_Item_IonicSpark,TFT_Item_ArchangelsStaff
Sett,1206802,4905643,4.065,0.13904350943945787,TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,TFT_Item_RabadonsDeathcap,TFT_Item_PowerGauntlet,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor,TFT_Item_ArchangelsStaff
Sejuani,1131458,4956756,4.3809,0.1303626370385118,TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,TFT_Item_FrozenHeart,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_IonicSpark
Garen,1109890,4828449,4.3504,0.1278776474448666,TFT_Item_Redemption,TFT_Item_DragonsClaw,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_FrozenHeart,TFT_Item_SpectralGauntlet,TFT_Item_IonicSpark
Kennen,1032462,4768595,4.6187,0.11895666384616661,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_IonicSpark,TFT_Item_NightHarvester,TFT_Item_ThiefsGloves,TFT_Item_FrozenHeart
AurelionSol,1000735,4642533,4.6391,0.11530118977172384,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_GuinsoosRageblade,TFT_Item_BlueBuff,TFT_Item_RabadonsDeathcap,TFT_Item_ArchangelsStaff,TFT16_Item_InvokerEmblemItem,TFT_Item_AdaptiveHelm,TFT_Item_PowerGauntlet
Orianna,981859,4272096,4.351,0.11312636301126172,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_ArchangelsStaff,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_HextechGunblade,TFT_Item_BlueBuff,TFT_Item_Morellonomicon,TFT_Item_GuinsoosRageblade,TFT_Item_RabadonsDeathcap
Lucian,973793,3601943,3.6989,0.11219702667676885,TFT_Item_SpearOfShojin,TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade,TFT_Item_LastWhisper,TFT_Item_RapidFireCannon,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_BlueBuff,TFT_Item_PowerGauntlet,TFT_Item_RunaansHurricane
Kaisa,967773,4094449,4.2308,0.11150342331281558,TFT_Item_GuinsoosRageblade,TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_StatikkShiv,TFT_Item_LastWhisper,TFT_Item_ArchangelsStaff,TFT_Item_PowerGauntlet
XinZhao,952720,4646785,4.8774,0.10976906925341548,TFT_Item_ThiefsGloves,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_RedBuff,TFT_Item_InfinityEdge,TFT_Item_GargoyleStoneplate,TFT_Item_SteraksGage,TFT_Item_Redemption,TFT_Item_UnstableConcoction,TFT_Item_WarmogsArmor
Ornn,938693,4019399,4.2819,0.10815292732880209,TFT_Item_ThiefsGloves,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_FrozenHeart,TFT_Item_NightHarvester,TFT_Item_SpectralGauntlet
Kobuko,923704,4032786,4.3659,0.10642594712576296,TFT_Item_ThiefsGloves,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_DragonsClaw,TFT_Item_NightHarvester,TFT_Item_BrambleVest,TFT_Item_IonicSpark,TFT_Item_FrozenHeart
JarvanIV,922423,4102361,4.4474,0.10627835478203802,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_ThiefsGloves,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_IonicSpark,TFT_Item_FrozenHeart
ChoGath,891795,3919342,4.3949,0.1027495036472937,TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_FrozenHeart,TFT_Item_DragonsClaw,TFT_Item_SpectralGauntlet,TFT_Item_BrambleVest,TFT_Item_NightHarvester
Lux,888106,3791358,4.269,0.10232446995798745,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_Leviathan,TFT_Item_HextechGunblade,TFT_Item_StatikkShiv,TFT_Item_ArchangelsStaff,TFT_Item_BlueBuff,TFT_Item_Morellonomicon,TFT_Item_RabadonsDeathcap,TFT_Item_MadredsBloodrazor
RiftHerald,875221,3742912,4.2765,0.10083990528281504,TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_SpectralGauntlet,TFT_Item_FrozenHeart,TFT_Item_AdaptiveHelm
Ambessa,868019,3878087,4.4677,0.1000101160091952,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_SteraksGage,TFT_Item_TitansResolve,TFT_Item_GuardianAngel,TFT_Item_ThiefsGloves,TFT_Item_Quicksilver,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_LastWhisper
Ahri,858596,3744939,4.3617,0.09892443087654874,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_BlueBuff,TFT_Item_Leviathan,TFT_Item_StatikkShiv,TFT_Item_Morellonomicon,TFT_Item_ArchangelsStaff,TFT_Item_HextechGunblade,TFT_Item_RabadonsDeathcap,TFT_Item_NeedlesslyLargeRod
DrMundo,843633,3876601,4.5951,0.09720044630265624,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_ThiefsGloves,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_SpectralGauntlet,TFT_Item_NightHarvester,TFT_Item_FrozenHeart
Diana,834189,4051268,4.8565,0.09611234162339134,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet,TFT_Item_ThiefsGloves,TFT_Item_IonicSpark,TFT_Item_GuardianAngel,TFT_Item_HextechGunblade,TFT_Item_Quicksilver
KogMaw,794784,3405572,4.2849,0.09157223521864406,TFT_Item_StatikkShiv,TFT_Item_GuinsoosRageblade,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_RecurveBow,TFT_Item_RapidFireCannon,TFT_Item_NeedlesslyLargeRod,TFT_Item_Morellonomicon,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade
Singed,766517,3352059,4.3731,0.08831541025371596,TFT_Item_Morellonomicon,TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_IonicSpark,TFT_Item_Redemption,TFT_Item_Crownguard,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_StatikkShiv,TFT_Item_Bloodthirster
Galio,745860,2899763,3.8878,0.08593538289670886,TFT_Item_ThiefsGloves,TFT_Item_DragonsClaw,TFT_Item_AdaptiveHelm,TFT_Item_GargoyleStoneplate,TFT_Item_IonicSpark,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_Bloodthirster,TFT_Item_FrozenHeart,TFT_Item_NightHarvester
Leona,742225,3976171,5.3571,0.08551657089870718,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_ThiefsGloves,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_FrozenHeart,TFT_Item_IonicSpark
BelVeth,742001,3185817,4.2935,0.0854907624014438,TFT_Item_Quicksilver,TFT_Item_RunaansHurricane,TFT_Item_Bloodthirster,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_ThiefsGloves
Nautilus,732798,3671353,5.01,0.08443042490003816,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_SpectralGauntlet,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT16_Item_Bilgewater_FreebootersFrock,TFT_Item_FrozenHeart,TFT_Item_NightHarvester
Sion,714733,3401733,4.7594,0.08234903872565015,TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_SpectralGauntlet,TFT_Item_IonicSpark,TFT_Item_ThiefsGloves
Fizz,691939,3208552,4.637,0.0797227936960902,TFT_Item_JeweledGauntlet,TFT_Item_RabadonsDeathcap,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster,TFT_Item_ThiefsGloves,TFT_Item_GuinsoosRageblade,TFT_Item_PowerGauntlet,TFT_Item_TitansResolve,TFT_Item_MadredsBloodrazor,TFT_Item_GuardianAngel
Volibear,690785,2434498,3.5242,0.07958983384858155,TFT_Item_Bloodthirster,TFT_Item_SteraksGage,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade
Ziggs,683094,2306161,3.3761,0.0787037037037037,TFT_Item_GuinsoosRageblade,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv,TFT_Item_RabadonsDeathcap,TFT_Item_SpearOfShojin,TFT_Item_Leviathan,TFT_Item_MadredsBloodrazor,TFT_Item_RapidFireCannon,TFT_Item_HextechGunblade,TFT_Item_ArchangelsStaff
Skarner,662518,3202499,4.8338,0.07633300888365345,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_FrozenHeart,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_SpectralGauntlet,TFT_Item_ThiefsGloves
Sona,651958,2922325,4.4824,0.07511632258409422,TFT_Item_ArchangelsStaff,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_BlueBuff,TFT_Item_Morellonomicon,TFT_Item_MadredsBloodrazor,TFT_Item_RabadonsDeathcap
Zilean,595253,2344653,3.9389,0.06858297063177358,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_JeweledGauntlet,TFT_Item_Morellonomicon,TFT_Item_Leviathan,TFT_Item_BlueBuff,TFT_Item_ArchangelsStaff,TFT_Item_AdaptiveHelm,TFT_Item_HextechGunblade,TFT_Item_RapidFireCannon
Draven,575151,2747742,4.7774,0.06626688843539673,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_LastWhisper,TFT_Item_RapidFireCannon,TFT_Item_RecurveBow,TFT_Item_BFSword,TFT_Item_ThiefsGloves
Briar,566312,2709484,4.7844,0.06524848974204407,TFT_Item_ThiefsGloves,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_SteraksGage,TFT16_Item_BilgewaterEmblemItem,TFT_Item_InfinityEdge,TFT_Item_BFSword,TFT16_Item_RapidfireEmblemItem,TFT_Item_GuardianAngel
Rumble,547628,2548760,4.6542,0.06309578455066485,TFT_Item_GargoyleStoneplate,TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_GuinsoosRageblade,TFT_Item_Redemption,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_IonicSpark
Aphelios,515616,2595630,5.034,0.05940747377211466,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_RapidFireCannon,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet,TFT_Item_HextechGunblade,TFT_Item_BFSword
Teemo,509936,2323396,4.5563,0.05875304402007901,TFT_Item_SpearOfShojin,TFT_Item_RabadonsDeathcap,TFT_Item_StatikkShiv,TFT_Item_JeweledGauntlet,TFT_Item_GuinsoosRageblade,TFT_Item_Leviathan,TFT_Item_BlueBuff,TFT_Item_Morellonomicon,TFT_Item_RapidFireCannon,TFT_Item_MadredsBloodrazor
RekSai,504880,2214006,4.3852,0.058170509367562774,TFT_Item_Bloodthirster,TFT_Item_ThiefsGloves,TFT_Item_UnstableConcoction,TFT_Item_InfinityEdge,TFT_Item_SteraksGage,TFT_Item_TitansResolve,TFT_Item_GuinsoosRageblade,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_BFSword
Ekko,479549,2135316,4.4528,0.055251960063193946,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_GuinsoosRageblade,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet,TFT_Item_ThiefsGloves,TFT_Item_Quicksilver,TFT_Item_GuardianAngel,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade
Zoe,474225,2602718,5.4884,0.05463854738716617,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_StatikkShiv,TFT_Item_BlueBuff,TFT_Item_GuinsoosRageblade,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor
Illaoi,472629,2413184,5.1059,0.05445466184416461,TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_DragonsClaw,TFT_Item_SpectralGauntlet,TFT_Item_SteraksGage
Gangplank,463558,2273500,4.9045,0.05340953292150345,TFT_Item_UnstableConcoction,TFT_Item_SteraksGage,TFT_Item_Quicksilver,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_ThiefsGloves,TFT_Item_InfinityEdge,TFT16_Item_Bilgewater_LuckyEyepatch,TFT_Item_GuardianAngel,TFT_Item_MadredsBloodrazor
Vayne,446659,2095928,4.6925,0.05146248919269177,TFT_Item_RunaansHurricane,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_LastWhisper,TFT_Item_RapidFireCannon,TFT_Item_BFSword,TFT_Item_RecurveBow
Lulu,423397,2025123,4.783,0.048782322838492265,TFT_Item_SpearOfShojin,TFT_Item_RabadonsDeathcap,TFT_Item_StatikkShiv,TFT_Item_ThiefsGloves,TFT_Item_JeweledGauntlet,TFT_Item_GuinsoosRageblade,TFT_Item_Leviathan,TFT_Item_NeedlesslyLargeRod,TFT_Item_BlueBuff,TFT_Item_MadredsBloodrazor
Kalista,418370,1778978,4.2522,0.048203129464639595,TFT_Item_SpearOfShojin,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_GuinsoosRageblade,TFT_Item_BlueBuff,TFT_Item_RapidFireCannon,TFT_Item_UnstableConcoction
Malzahar,405236,1771358,4.3712,0.0466898758795628,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_Morellonomicon,TFT_Item_HextechGunblade,TFT_Item_BlueBuff,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_GuinsoosRageblade
Yorick,400041,1746139,4.3649,0.046091326132762594,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_SpectralGauntlet,TFT_Item_ThiefsGloves,TFT_Item_FrozenHeart,TFT_Item_NightHarvester
Thresh,394584,1582785,4.0113,0.04546258966148469,TFT_Item_Bloodthirster,TFT_Item_Morellonomicon,TFT_Item_StatikkShiv,TFT_Item_IonicSpark,TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_Crownguard,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade
Bard,394072,1970335,4.9999,0.04540359881059697,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_ArchangelsStaff,TFT_Item_Leviathan,TFT_Item_StatikkShiv,TFT_Item_BlueBuff,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor
Nidalee,381604,1786097,4.6805,0.043967079418276475,TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor,TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet,TFT_Item_TitansResolve,TFT_Item_Leviathan
Milio,380554,2204186,5.792,0.04384610208735439,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_Morellonomicon,TFT_Item_ArchangelsStaff,TFT_Item_BlueBuff,TFT_Item_GuinsoosRageblade,TFT_Item_RabadonsDeathcap,TFT_Item_RapidFireCannon
Renekton,376285,1103722,2.9332,0.043354242824776894,TFT_Item_Bloodthirster,TFT_Item_ThiefsGloves,TFT_Item_SteraksGage,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade
Blitzcrank,375713,1742712,4.6384,0.04328833898355077,TFT_Item_ThiefsGloves,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,TFT_Item_SpectralGauntlet,TFT_Item_BrambleVest,TFT_Item_FrozenHeart,TFT_Item_NightHarvester
Warwick,375403,1598320,4.2576,0.04325262186680234,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_Quicksilver,TFT_Item_GuardianAngel,TFT_Item_GuinsoosRageblade,TFT_Item_ThiefsGloves,TFT4_Item_OrnnInfinityForce,TFT_Item_InfinityEdge
MissFortune,374014,1794300,4.7974,0.04309258614046828,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT16_Item_Bilgewater_FirstMatesFlintlock,TFT16_Item_Bilgewater_DeadmansDagger,TFT_Item_GuinsoosRageblade,TFT16_Item_Bilgewater_CaptainsBrew,TFT_Item_LastWhisper,TFT_Item_MadredsBloodrazor,TFT16_Item_Bilgewater_LuckyEyepatch,TFT_Item_Deathblade
Gwen,369451,1614103,4.3689,0.0425668532252326,TFT_Item_JeweledGauntlet,TFT_Item_ThiefsGloves,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_Morellonomicon,TFT_Item_TitansResolve,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_RabadonsDeathcap,TFT_Item_NeedlesslyLargeRod
Annie,322087,1396423,4.3355,0.03710973865209593,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_AdaptiveHelm,TFT_Item_BlueBuff,TFT_Item_GuinsoosRageblade,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade
Veigar,320953,1280430,3.9895,0.03697908313470008,TFT_Item_RabadonsDeathcap,TFT_Item_SpearOfShojin,TFT_Item_BlueBuff,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_StatikkShiv,TFT_Item_AdaptiveHelm,TFT_Item_MadredsBloodrazor,TFT_Item_PowerGauntlet
Mel,297909,1203980,4.0414,0.034324033978730115,TFT_Item_JeweledGauntlet,TFT_Item_AdaptiveHelm,TFT_Item_SpearOfShojin,TFT_Item_Leviathan,TFT_Item_BlueBuff,TFT_Item_StatikkShiv,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_GuinsoosRageblade,TFT_Item_Morellonomicon
Jinx,279737,1307715,4.6748,0.03223031963823861,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_LastWhisper,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_RapidFireCannon,TFT_Item_HextechGunblade,TFT16_Item_RapidfireEmblemItem,TFT_Item_PowerGauntlet
