unit,count,place,average,pick,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10
Aatrox,430336,1920492,4.4628,0.1901903910399225,TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT17_Item_StargazerEmblemItem,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_FrozenHeart,TFT_Item_DragonsClaw,TFT_Item_NightHarvester,TFT_Item_BrambleVest
Shen,421564,1730626,4.1053,0.18631353641887707,TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT17_Item_StargazerEmblemItem,TFT_Item_Bloodthirster,TFT_Item_WarmogsArmor,TFT_Item_FrozenHeart,TFT_Item_UnstableConcoction,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_AdaptiveHelm
Lissandra,420496,1783499,4.2414,0.1858415253911438,TFT_Item_StatikkShiv,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_Morellonomicon,TFT_Item_MadredsBloodrazor,TFT_Item_Leviathan,TFT_Item_RapidFireCannon,TFT_Item_RabadonsDeathcap,TFT_Item_ArchangelsStaff,TFT_Item_BlueBuff
Bard,416088,1656191,3.9804,0.18389337500701608,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_JeweledGauntlet,TFT_Item_Morellonomicon,TFT_Item_AdaptiveHelm,TFT_Item_MadredsBloodrazor,TFT_Item_RabadonsDeathcap,TFT_Item_BlueBuff,TFT_Item_ArchangelsStaff,TFT_Item_Leviathan
Galio,413211,1830956,4.431,0.18262186215421766,TFT_Item_GargoyleStoneplate,TFT_Item_SteraksGage,TFT_Item_WarmogsArmor,TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_TitansResolve,TFT_Item_FrozenHeart,TFT_Item_DragonsClaw,TFT_Item_SpectralGauntlet,TFT_Item_NightHarvester
Xayah,407895,1840268,4.5116,0.18027241400493843,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,TFT17_AnimaSquadItem_Tier2_BattleBunnyCrossbow,TFT_Item_LastWhisper,TFT_Item_Deathblade,TFT_Item_RapidFireCannon,TFT17_Item_DarkStarEmblemItem,TFT17_AnimaSquadItem_Tier2_EchoingBatblades
Jhin,392948,1521345,3.8716,0.17366646940612793,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_LastWhisper,TFT_Item_GuinsoosRageblade,TFT_Item_PowerGauntlet,TFT17_Item_StargazerEmblemItem,TFT_Item_RapidFireCannon,TFT_Item_HextechGunblade,TFT_Item_SpearOfShojin
Riven,365047,1564919,4.2869,0.16133540228554105,TFT_Item_Bloodthirster,TFT17_Item_SpaceGrooveEmblemItem,TFT_Item_TitansResolve,TFT_Item_GuardianAngel,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_Quicksilver,TFT_Item_ThiefsGloves,TFT17_Item_StargazerEmblemItem,TFT_Item_MadredsBloodrazor
Nami,351740,1444356,4.1063,0.15545426862819364,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_MadredsBloodrazor,TFT_Item_RabadonsDeathcap,TFT_Item_Morellonomicon,TFT_Item_ArchangelsStaff,TFT_Item_PowerGauntlet,TFT_Item_BlueBuff
Urgot,336601,1536265,4.5641,0.148763468114285,TFT_Item_Quicksilver,TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge,TFT_Item_Deathblade,TFT_Item_UnstableConcoction,TFT_Item_PowerGauntlet,TFT_Item_LastWhisper,TFT_Item_SteraksGage,TFT_Item_ThiefsGloves,TFT_Item_Bloodthirster
Ornn,333997,1527121,4.5723,0.14761260976576673,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_SpectralGauntlet,TFT_Item_DragonsClaw,TFT_Item_FrozenHeart,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_Crownguard
Morgana,304623,1195717,3.9252,0.13463053867153646,TFT_Item_ThiefsGloves,TFT_Item_Morellonomicon,TFT_Item_JeweledGauntlet,TFT_Item_AdaptiveHelm,TFT_Item_StatikkShiv,TFT_Item_UnstableConcoction,TFT_Item_RabadonsDeathcap,TFT_Item_Bloodthirster,TFT_Item_MadredsBloodrazor,TFT_Item_Crownguard
Fiora,296144,1283821,4.3351,0.1308831777125939,TFT_Item_Bloodthirster,TFT_Item_SteraksGage,TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction,TFT_Item_Quicksilver,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge,TFT_Item_PowerGauntlet
Vex,287515,1275633,4.4368,0.12706952306998093,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor,TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade,TFT_Item_RabadonsDeathcap,TFT_Item_StatikkShiv,TFT_Item_PowerGauntlet,TFT_Item_ArchangelsStaff,TFT_Item_RapidFireCannon,TFT5_Item_GuinsoosRagebladeRadiant
Kindred,256123,1084058,4.2326,0.11319558095143811,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,TFT_Item_LastWhisper,TFT_Item_RapidFireCannon,TFT_Item_HextechGunblade,TFT17_Item_MeleeTraitEmblemItem
Pantheon,249178,1174211,4.7123,0.11012618339749826,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_ThiefsGloves,TFT_Item_SpectralGauntlet,TFT_Item_FrozenHeart,TFT_Item_DragonsClaw,TFT_Item_Crownguard,TFT_Item_NightHarvester
Gnar,246366,1128845,4.582,0.10888339780762368,TFT_Item_InfinityEdge,TFT17_Item_StargazerEmblemItem,TFT_Item_GuinsoosRageblade,TFT_Item_LastWhisper,TFT_Item_Deathblade,TFT_Item_MadredsBloodrazor,TFT_Item_BFSword,TFT_Item_RecurveBow,TFT_Item_RunaansHurricane,TFT_Item_RapidFireCannon
Pyke,245837,1028028,4.1817,0.10864960208321271,TFT_Item_InfinityEdge,TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction,TFT17_Item_PsyOps_TargetlockMod,TFT_Item_Bloodthirster,TFT17_Item_PsyOps_ChemicalCapacitorMod,TFT_Item_ThiefsGloves,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_SteraksGage
Sona,239429,972902,4.0634,0.10581753591681292,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_JeweledGauntlet,TFT_Item_Morellonomicon,TFT_Item_BlueBuff,TFT_Item_AdaptiveHelm,TFT_Item_Leviathan,TFT_Item_MadredsBloodrazor,TFT_Item_RabadonsDeathcap,TFT_Item_ThiefsGloves
Belveth,230255,992405,4.31,0.1017630142235308,TFT_Item_Quicksilver,TFT_Item_MadredsBloodrazor,TFT_Item_RunaansHurricane,TFT_Item_GuinsoosRageblade,TFT_Item_UnstableConcoction,TFT17_Item_Artifact_EvelynnArtifact,TFT_Item_Deathblade,TFT_Item_GuardianAngel,TFT17_Item_DRXEmblemItem,TFT_Item_Bloodthirster
Leona,224526,1021106,4.5478,0.09923103746521239,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_NightHarvester,TFT_Item_AdaptiveHelm,TFT_Item_FrozenHeart,TFT_Item_BrambleVest,TFT17_EkkoOffering_AnomalyItem
Nasus,221717,1006172,4.5381,0.09798957774901124,TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_NightHarvester,TFT_Item_GuinsoosRageblade,TFT_Item_DragonsClaw
Kaisa,216095,950269,4.3975,0.09550489048504436,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_PowerGauntlet,TFT_Item_Deathblade,TFT_Item_BlueBuff,TFT_Item_LastWhisper,TFT_Item_GuinsoosRageblade,TFT_Item_RapidFireCannon,TFT_Item_ThiefsGloves
Aurora,212783,990569,4.6553,0.09404112594960178,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_RabadonsDeathcap,TFT_Item_Leviathan,TFT_Item_ArchangelsStaff,TFT_Item_Morellonomicon,TFT_Item_StatikkShiv,TFT_Item_MadredsBloodrazor,TFT_Item_BlueBuff,TFT_Item_RapidFireCannon
Viktor,211592,886678,4.1905,0.09351475410125874,TFT_Item_JeweledGauntlet,TFT17_Item_PsyOps_DroneMod,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_MadredsBloodrazor,TFT17_Item_PsyOps_SympatheticImplantMod,TFT_Item_StatikkShiv,TFT_Item_PowerGauntlet,TFT_Item_Leviathan,TFT17_Item_PsyOps_DroneMod_Radiant
Caitlyn,209587,906480,4.3251,0.09262862852953097,TFT_Item_GuinsoosRageblade,TFT_Item_Deathblade,TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_PowerGauntlet,TFT17_Item_StargazerEmblemItem,TFT_Item_RapidFireCannon,TFT_Item_ThiefsGloves,TFT_Item_LastWhisper
Gwen,200565,887428,4.4246,0.08864128443570153,TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction,TFT_Item_ThiefsGloves,TFT_Item_RabadonsDeathcap,TFT_Item_Leviathan,TFT_Item_HextechGunblade,TFT_Item_StatikkShiv,TFT_Item_MadredsBloodrazor,TFT_Item_Bloodthirster,TFT_Item_Morellonomicon
Graves,199800,944178,4.7256,0.08830318664898246,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_Quicksilver,TFT_Item_GuinsoosRageblade,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_PowerGauntlet,TFT_Item_Bloodthirster,TFT_Item_Deathblade,TFT_Item_SpearOfShojin
Corki,199563,865106,4.335,0.08819844262878321,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,TFT_Item_LastWhisper,TFT_Item_BlueBuff,TFT_Item_RapidFireCannon,TFT_Item_GuinsoosRageblade,TFT17_Item_StargazerEmblemItem
Briar,187702,854223,4.551,0.08295638008201854,TFT_Item_SteraksGage,TFT_Item_TitansResolve,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_ThiefsGloves,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_MadredsBloodrazor,TFT5_Item_TitansResolveRadiant,TFT_Item_HextechGunblade
RekSai,176757,760938,4.305,0.0781191509635345,TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_FrozenHeart,TFT_Item_SpectralGauntlet,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_Crownguard,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_DragonsClaw
Milio,172448,757143,4.3906,0.07621475441062926,TFT_Item_StatikkShiv,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_Morellonomicon,TFT_Item_Leviathan,TFT_Item_RabadonsDeathcap,TFT_Item_ArchangelsStaff,TFT_Item_RapidFireCannon,TFT17_Item_StargazerEmblemItem,TFT_Item_MadredsBloodrazor
Talon,167135,734671,4.3957,0.07386663213502344,TFT_Item_SpearOfShojin,TFT_Item_GuardianAngel,TFT_Item_ThiefsGloves,TFT_Item_HextechGunblade,TFT_Item_UnstableConcoction,TFT_Item_InfinityEdge,TFT_Item_Bloodthirster,TFT_Item_MadredsBloodrazor,TFT_Item_SteraksGage,TFT_Item_Deathblade
Poppy,162477,754645,4.6446,0.07180799227811173,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_FrozenHeart,TFT_Item_IonicSpark,TFT_Item_Redemption,TFT_Item_Crownguard,TFT_Item_DragonsClaw,TFT_Item_NightHarvester,TFT_Item_ThiefsGloves
TwistedFate,158066,705176,4.4613,0.06985851602031062,TFT_Item_Leviathan,TFT_Item_RabadonsDeathcap,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_ArchangelsStaff,TFT_Item_PowerGauntlet,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade,TFT5_Item_LeviathanRadiant,TFT_Item_HextechGunblade
Samira,156058,686918,4.4017,0.06897106457490944,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet,TFT_Item_GuinsoosRageblade,TFT_Item_BlueBuff,TFT_Item_RapidFireCannon,TFT17_Item_StargazerEmblemItem
Zoe,154851,678520,4.3818,0.06843762140030822,TFT_Item_StatikkShiv,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_Morellonomicon,TFT_Item_ArchangelsStaff,TFT_Item_MadredsBloodrazor,TFT_Item_BlueBuff,TFT_Item_Leviathan,TFT_Item_RabadonsDeathcap,TFT_Item_RapidFireCannon
MasterYi,153169,714169,4.6626,0.06769424822741739,TFT_Item_GuardianAngel,TFT_Item_MadredsBloodrazor,TFT_Item_Quicksilver,TFT_Item_UnstableConcoction,TFT17_Item_DRXEmblemItem,TFT_Item_Bloodthirster,TFT_Item_SteraksGage,TFT_Item_TitansResolve,TFT17_Item_PsyOps_ChemicalCapacitorMod,TFT_Item_GuinsoosRageblade
Leblanc,152088,699239,4.5976,0.06721649174709932,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor,TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade,TFT_Item_StatikkShiv,TFT_Item_RabadonsDeathcap,TFT_Item_ArchangelsStaff,TFT_Item_PowerGauntlet,TFT17_Item_ShieldTankEmblemItem,TFT_Item_Leviathan
Teemo,149179,638822,4.2823,0.06593083624178456,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,TFT_Item_RabadonsDeathcap,TFT_Item_JeweledGauntlet,TFT_Item_ArchangelsStaff,TFT_Item_StatikkShiv,TFT_Item_PowerGauntlet,TFT5_Item_GuinsoosRagebladeRadiant,TFT_Item_Leviathan
Fizz,141428,660899,4.673,0.06250522062758905,TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction,TFT_Item_Leviathan,TFT_Item_RabadonsDeathcap,TFT_Item_Bloodthirster,TFT_Item_MadredsBloodrazor,TFT_Item_ThiefsGloves,TFT_Item_HextechGunblade,TFT_Item_GuardianAngel,TFT_Item_PowerGauntlet
Chogath,137333,641553,4.6715,0.06069540306338693,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_RedBuff,TFT_Item_FrozenHeart,TFT_Item_DragonsClaw,TFT_Item_Crownguard,TFT_Item_SpectralGauntlet,TFT_Item_AdaptiveHelm,TFT_Item_NightHarvester
AurelionSol,134234,611078,4.5523,0.059325775558756316,TFT_Item_JeweledGauntlet,TFT_Item_RabadonsDeathcap,TFT_Item_StatikkShiv,TFT_Item_ArchangelsStaff,TFT_Item_PowerGauntlet,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,TFT_Item_Morellonomicon,TFT17_Item_Artifact_EkkoArtifact,TFT17_Item_Artifact_AhriArtifact
Veigar,87894,405285,4.6111,0.03884544688351183,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_RabadonsDeathcap,TFT_Item_BlueBuff,TFT_Item_StatikkShiv,TFT_Item_MadredsBloodrazor,TFT_Item_ArchangelsStaff,TFT_Item_PowerGauntlet,TFT5_Item_JeweledGauntletRadiant
Gragas,84147,405294,4.8165,0.03718943066542506,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_SpectralGauntlet,TFT_Item_DragonsClaw,TFT_Item_ThiefsGloves,TFT_Item_FrozenHeart,TFT_Item_Crownguard,TFT17_Item_PsyOps_GrenadeMod_Radiant
Ezreal,65645,330240,5.0307,0.029012325763625894,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,TFT_Item_LastWhisper,TFT_Item_GuinsoosRageblade,TFT_Item_BlueBuff,TFT17_Item_DarkStarEmblemItem,TFT_Item_RapidFireCannon
Lulu,55300,272113,4.9207,0.024440271379823474,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_ArchangelsStaff,TFT_Item_GuinsoosRageblade,TFT_Item_RabadonsDeathcap,TFT_Item_StatikkShiv,TFT_Item_BlueBuff,TFT_Item_MadredsBloodrazor,TFT_Item_Morellonomicon
Zed,31038,132816,4.2791,0.013717489025080668,TFT_Item_SpearOfShojin,TFT_Item_GuardianAngel,TFT_Item_AdaptiveHelm,TFT_Item_GuinsoosRageblade,TFT_Item_Bloodthirster,TFT5_Item_SpearOfShojinRadiant,TFT_Item_UnstableConcoction,TFT_Item_Quicksilver,TFT17_Item_SpaceGrooveEmblemItem,TFT5_Item_GuardianAngelRadiant
Jinx,30790,196443,6.3801,0.01360788346807893,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT17_AnimaSquadItem_Tier2_BattleBunnyCrossbow,TFT_Item_MadredsBloodrazor,TFT_Item_RunaansHurricane,TFT_Item_LastWhisper,TFT17_AnimaSquadItem_Tier1_RocketSwarm,TFT_Item_Deathblade,TFT17_AnimaSquadItem_Tier0_SparkingPrototype,TFT_Item_RapidFireCannon
MissFortune,27842,137016,4.9212,0.012304991605009858,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_SpearOfShojin,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,TFT_Item_GuinsoosRageblade,TFT_Item_LastWhisper,TFT_Item_BlueBuff,TFT_Item_RapidFireCannon,TFT_Item_RunaansHurricane
PVE_ElderDragon,22030,42798,1.9427,0.009736332341727145,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_FrozenHeart,TFT_Item_BrambleVest,TFT_Item_DragonsClaw,TFT_Item_SpectralGauntlet,TFT5_Item_WarmogsArmorRadiant,TFT_Item_Bloodthirster
Diana,21204,112363,5.2991,0.009371275123648768,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_ThiefsGloves,TFT_Item_MadredsBloodrazor,TFT17_Item_ShieldTankEmblemItem
