unit,count,place,average,pick,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10
Briar,191269,870631,4.5519,0.08385714179239605,TFT_Item_SteraksGage,TFT_Item_TitansResolve,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_ThiefsGloves,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_MadredsBloodrazor,TFT5_Item_TitansResolveRadiant,TFT_Item_HextechGunblade
RekSai,180203,776379,4.3084,0.07900552897968381,TFT_Item_RedBuff,TFT_Item_FrozenHeart,TFT_Item_Redemption,TFT_Item_SpectralGauntlet,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_Crownguard,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_DragonsClaw
Milio,172981,759600,4.3912,0.07583922247928551,TFT_Item_StatikkShiv,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_Morellonomicon,TFT_Item_Leviathan,TFT_Item_RabadonsDeathcap,TFT_Item_ArchangelsStaff,TFT_Item_RapidFireCannon,TFT17_Item_StargazerEmblemItem,TFT_Item_MadredsBloodrazor
Talon,169109,743304,4.3954,0.07414164026251145,TFT_Item_SpearOfShojin,TFT_Item_GuardianAngel,TFT_Item_ThiefsGloves,TFT_Item_HextechGunblade,TFT_Item_UnstableConcoction,TFT_Item_InfinityEdge,TFT_Item_Bloodthirster,TFT_Item_MadredsBloodrazor,TFT_Item_SteraksGage,TFT_Item_Deathblade
Poppy,162861,756585,4.6456,0.0714023598672624,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_FrozenHeart,TFT_Item_IonicSpark,TFT_Item_Redemption,TFT_Item_Crownguard,TFT_Item_DragonsClaw,TFT_Item_NightHarvester,TFT_Item_BrambleVest
TwistedFate,159851,713167,4.4614,0.07008270013779702,TFT_Item_Leviathan,TFT_Item_RabadonsDeathcap,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_ArchangelsStaff,TFT_Item_PowerGauntlet,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade,TFT5_Item_LeviathanRadiant,TFT_Item_HextechGunblade
Zoe,157064,688388,4.3829,0.06886080921885351,TFT_Item_StatikkShiv,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_Morellonomicon,TFT_Item_ArchangelsStaff,TFT_Item_MadredsBloodrazor,TFT_Item_BlueBuff,TFT_Item_Leviathan,TFT_Item_RabadonsDeathcap,TFT_Item_RapidFireCannon
Samira,156496,688080,4.3968,0.06861178372837633,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet,TFT_Item_GuinsoosRageblade,TFT_Item_BlueBuff,TFT_Item_RapidFireCannon,TFT17_Item_StargazerEmblemItem
MasterYi,155169,723318,4.6615,0.0680299935419974,TFT_Item_GuardianAngel,TFT_Item_MadredsBloodrazor,TFT_Item_Quicksilver,TFT_Item_UnstableConcoction,TFT17_Item_DRXEmblemItem,TFT_Item_Bloodthirster,TFT_Item_SteraksGage,TFT_Item_TitansResolve,TFT17_Item_PsyOps_ChemicalCapacitorMod,TFT_Item_GuinsoosRageblade
Leblanc,153017,703413,4.597,0.06708650259920355,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor,TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade,TFT_Item_StatikkShiv,TFT_Item_RabadonsDeathcap,TFT_Item_ArchangelsStaff,TFT_Item_PowerGauntlet,TFT17_Item_ShieldTankEmblemItem,TFT_Item_Leviathan
Teemo,151924,650722,4.2832,0.06660730390009868,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,TFT_Item_RabadonsDeathcap,TFT_Item_JeweledGauntlet,TFT_Item_ArchangelsStaff,TFT_Item_StatikkShiv,TFT_Item_PowerGauntlet,TFT5_Item_GuinsoosRagebladeRadiant,TFT_Item_Leviathan
Chogath,141586,660121,4.6623,0.06207486460335018,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_RedBuff,TFT_Item_FrozenHeart,TFT_Item_DragonsClaw,TFT_Item_Crownguard,TFT_Item_SpectralGauntlet,TFT_Item_AdaptiveHelm,TFT_Item_NightHarvester
Fizz,141464,660832,4.6714,0.0620213767339167,TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction,TFT_Item_Leviathan,TFT_Item_RabadonsDeathcap,TFT_Item_Bloodthirster,TFT_Item_MadredsBloodrazor,TFT_Item_ThiefsGloves,TFT_Item_HextechGunblade,TFT_Item_GuardianAngel,TFT_Item_PowerGauntlet
AurelionSol,134445,612772,4.5578,0.05894407054085443,TFT_Item_JeweledGauntlet,TFT_Item_RabadonsDeathcap,TFT_Item_StatikkShiv,TFT_Item_ArchangelsStaff,TFT_Item_PowerGauntlet,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,TFT_Item_Morellonomicon,TFT17_Item_Artifact_AhriArtifact,TFT17_Item_Artifact_EkkoArtifact
Veigar,88899,409724,4.6089,0.0389755582357947,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_RabadonsDeathcap,TFT_Item_BlueBuff,TFT_Item_MadredsBloodrazor,TFT_Item_StatikkShiv,TFT_Item_ArchangelsStaff,TFT_Item_PowerGauntlet,TFT5_Item_LeviathanRadiant
Gragas,87126,419282,4.8124,0.038198230428372074,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_SpectralGauntlet,TFT_Item_DragonsClaw,TFT_Item_ThiefsGloves,TFT_Item_FrozenHeart,TFT_Item_Crownguard,TFT17_Item_PsyOps_GrenadeMod_Radiant
Ezreal,66755,335549,5.0266,0.029267071508458756,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,TFT_Item_GuinsoosRageblade,TFT_Item_LastWhisper,TFT_Item_BlueBuff,TFT17_Item_DarkStarEmblemItem,TFT_Item_RapidFireCannon
Lulu,56179,276249,4.9173,0.024630287023799033,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_ArchangelsStaff,TFT_Item_GuinsoosRageblade,TFT_Item_RabadonsDeathcap,TFT_Item_BlueBuff,TFT_Item_StatikkShiv,TFT_Item_MadredsBloodrazor,TFT_Item_Morellonomicon
Zed,31259,133900,4.2836,0.013704732054271774,TFT_Item_SpearOfShojin,TFT_Item_GuardianAngel,TFT_Item_AdaptiveHelm,TFT_Item_GuinsoosRageblade,TFT_Item_Bloodthirster,TFT5_Item_SpearOfShojinRadiant,TFT_Item_UnstableConcoction,TFT_Item_Quicksilver,TFT5_Item_GuardianAngelRadiant,TFT_Item_FrozenHeart
Jinx,31159,198583,6.3732,0.013660889538342692,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT17_AnimaSquadItem_Tier2_BattleBunnyCrossbow,TFT_Item_MadredsBloodrazor,TFT_Item_RunaansHurricane,TFT_Item_LastWhisper,TFT17_AnimaSquadItem_Tier1_RocketSwarm,TFT_Item_Deathblade,TFT17_AnimaSquadItem_Tier0_SparkingPrototype,TFT_Item_RapidFireCannon
MissFortune,29080,142636,4.905,0.012749403632177074,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_SpearOfShojin,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,TFT_Item_GuinsoosRageblade,TFT_Item_LastWhisper,TFT_Item_BlueBuff,TFT_Item_RapidFireCannon,TFT_Item_RunaansHurricane
PVE_ElderDragon,22062,42719,1.9363,0.009672535864274093,TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_FrozenHeart,TFT_Item_DragonsClaw,TFT_Item_GargoyleStoneplate,TFT_Item_SpectralGauntlet,TFT_Item_BrambleVest,TFT5_Item_WarmogsArmorRadiant,TFT_Item_MadredsBloodrazor
Diana,21745,114952,5.2864,0.009533555088778903,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_ThiefsGloves,TFT_Item_MadredsBloodrazor,TFT17_Item_ShieldTankEmblemItem
