unit,count,place,average,pick,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10
Annie,438209,1887269,4.3068,0.05099238783766927,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT_Item_BlueBuff,TFT_Item_AdaptiveHelm,TFT_Item_GuinsoosRageblade,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade
Singed,433188,1981997,4.5754,0.05040811690911021,TFT_Item_Morellonomicon,TFT_Item_RedBuff,TFT_Item_ThiefsGloves,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_IonicSpark,TFT_Item_SpectralGauntlet,TFT_Item_Crownguard,TFT_Item_FrozenHeart
Nidalee,433004,2037383,4.7052,0.050386705666159624,TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster,TFT_Item_RabadonsDeathcap,TFT_Item_PowerGauntlet,TFT_Item_ThiefsGloves,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,TFT_Item_TitansResolve,TFT_Item_Leviathan
Veigar,421334,1710998,4.0609,0.04902872085510919,TFT_Item_RabadonsDeathcap,TFT_Item_SpearOfShojin,TFT_Item_HextechGunblade,TFT_Item_BlueBuff,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_StatikkShiv,TFT_Item_MadredsBloodrazor,TFT_Item_ArchangelsStaff,TFT_Item_AdaptiveHelm
Gwen,415869,1782917,4.2872,0.04839278366638677,TFT_Item_JeweledGauntlet,TFT_Item_ThiefsGloves,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_Morellonomicon,TFT_Item_TitansResolve,TFT_Item_StatikkShiv,TFT_Item_RabadonsDeathcap,TFT_Item_IonicSpark,TFT_Item_HextechGunblade
Darius,408736,1749562,4.2804,0.0475627489056993,TFT_Item_ThiefsGloves,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_TitansResolve,TFT_Item_WarmogsArmor,TFT_Item_SpectralGauntlet,TFT_Item_SteraksGage,TFT_Item_BrambleVest,TFT_Item_DragonsClaw
AnnieTibbers,384278,1665049,4.3329,0.04471668270958348,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_RedBuff,TFT_Item_NightHarvester,TFT_Item_ThiefsGloves,TFT_Item_IonicSpark,TFT_Item_FrozenHeart
Mel,377226,1409850,3.7374,0.04389607355041231,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_Leviathan,TFT_Item_StatikkShiv,TFT_Item_AdaptiveHelm,TFT_Item_BlueBuff,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_Morellonomicon,TFT_Item_GuinsoosRageblade
Yasuo,370854,1797793,4.8477,0.04315459289779762,TFT_Item_UnstableConcoction,TFT_Item_InfinityEdge,TFT_Item_GuardianAngel,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT16_TheDarkinScythe,TFT_Item_SteraksGage,TFT_Item_Quicksilver,TFT_Item_GuinsoosRageblade,TFT_Item_ThiefsGloves
Aatrox,359703,1327169,3.6896,0.04185700175572192,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_SteraksGage,TFT_Item_GuardianAngel,TFT_Item_ThiefsGloves,TFT_Item_HextechGunblade,TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor
Sona,359655,1746064,4.8548,0.04185141621408264,TFT_Item_ArchangelsStaff,TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade,TFT_Item_Leviathan,TFT_Item_StatikkShiv,TFT_Item_SpearOfShojin,TFT_Item_BlueBuff,TFT_Item_Morellonomicon,TFT_Item_RabadonsDeathcap,TFT_Item_MadredsBloodrazor
Leona,352739,1788498,5.0703,0.04104663275622276,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,TFT_Item_RedBuff,TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_ThiefsGloves,TFT_Item_FrozenHeart,TFT_Item_IonicSpark
Jinx,346662,1620277,4.6739,0.040339479911599495,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_LastWhisper,TFT_Item_MadredsBloodrazor,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,TFT_Item_RapidFireCannon,TFT16_Item_RapidfireEmblemItem,TFT_Item_TitansResolve
Warwick,333967,1492951,4.4704,0.03886222051346022,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_Quicksilver,TFT_Item_GuinsoosRageblade,TFT_Item_ThiefsGloves,TFT_Item_InfinityEdge,TFT16_Item_GunslingerEmblemItem
Graves,329759,1700855,5.1579,0.038372554696416504,TFT_Item_InfinityEdge,TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet,TFT_Item_GuinsoosRageblade,TFT_Item_Bloodthirster,TFT_Item_LastWhisper,TFT16_Item_Bilgewater_LuckyEyepatch,TFT_Item_BlueBuff,TFT_Item_MadredsBloodrazor,TFT_Item_UnstableConcoction
